name	ID	manual	auto	checked	blacklisted
meiosis I nuclear envelope disassembly	GO_0051079	0	1	0	0
meiosis I cytokinesis	GO_0007110	0	1	0	0
meiosis I	GO_0007127	0	1	0	0
male meiotic chromosome movement towards spindle pole	GO_0016346	0	1	0	0
male meiosis sister chromatid cohesion	GO_0007065	0	1	0	0
male meiosis cytokinesis	GO_0007112	0	1	0	0
male meiosis chromosome separation	GO_0051308	0	1	0	0
male meiosis chromosome segregation	GO_0007060	0	1	0	0
male meiosis centrosome cycle	GO_0007101	0	1	0	0
male meiosis II	GO_0007142	0	1	0	0
male meiosis I	GO_0007141	0	1	0	0
male meiosis	GO_0007140	0	1	0	0
maintenance of meiotic sister chromatid cohesion, centromeric	GO_0035875	0	1	0	0
maintenance of meiotic sister chromatid cohesion, arms	GO_0035876	0	1	0	0
maintenance of meiotic sister chromatid cohesion	GO_0034090	0	1	0	0
linear element assembly	GO_0030999	0	1	0	0
lateral element assembly	GO_0051878	0	1	0	0
late meiotic recombination nodule assembly	GO_0042140	0	1	0	0
homologous chromosome segregation	GO_0045143	0	1	0	0
homologous chromosome orientation involved in meiotic metaphase I plate congression	GO_0031619	0	1	0	0
homologous chromosome movement towards spindle pole involved in homologous chromosome segregation	GO_0051758	0	1	0	0
glucan endo-1,3-beta-D-glucosidase activity involved in ascospore release from ascus	GO_0072317	0	1	0	0
female meiotic division	GO_0007143	0	1	0	0
female meiotic chromosome movement towards spindle pole	GO_0016345	0	1	0	0
female meiosis sister chromatid cohesion	GO_0007066	0	1	0	0
female meiosis chromosome separation	GO_0051309	0	1	0	0
female meiosis chromosome segregation	GO_0016321	0	1	0	0
female meiosis II	GO_0007147	0	1	0	0
female meiosis I	GO_0007144	0	1	0	0
extracellular polysaccharide catabolic process involved in ascospore release from ascus	GO_0072000	0	1	0	0
establishment of meiotic sister chromatid cohesion	GO_0034089	0	1	0	0
early meiotic recombination nodule assembly	GO_0042139	0	1	0	0
dynein-driven meiotic oscillatory nuclear movement	GO_0030989	0	1	0	0
distributive segregation	GO_0032837	0	1	0	0
chromosome organization involved in meiosis	GO_0070192	0	1	0	0
chromosome localization to nuclear envelope involved in synapsis	GO_0090220	0	1	0	0
chiasma assembly	GO_0051026	0	1	0	0
basidiospore formation	GO_0034295	0	1	0	0
attachment of telomeric heterochromatin to spindle pole body	GO_0032121	0	1	0	0
attachment of telomeric heterochromatin to nuclear envelope	GO_0070197	0	1	0	0
attachment of spindle microtubules to kinetochore involved in meiotic sister chromatid segregation	GO_0051456	0	1	0	0
attachment of spindle microtubules to kinetochore involved in meiotic chromosome segregation	GO_0051316	0	1	0	0
attachment of spindle microtubules to kinetochore involved in homologous chromosome segregation	GO_0051455	0	1	0	0
astral spindle assembly involved in male meiosis	GO_0055050	0	1	0	0
ascospore-type prospore-specific spindle pole body remodeling	GO_0031322	0	1	0	0
ascospore-type prospore membrane assembly	GO_0032120	0	1	0	0
ascospore-type prospore assembly	GO_0031321	0	1	0	0
ascospore wall chitin biosynthetic process	GO_0034217	0	1	0	0
ascospore wall biogenesis	GO_0070591	0	1	0	0
ascospore wall beta-glucan metabolic process	GO_0034408	0	1	0	0
ascospore wall beta-glucan biosynthetic process	GO_0034412	0	1	0	0
ascospore wall assembly	GO_0030476	0	1	0	0
ascospore wall (1->3)-beta-D-glucan metabolic process	GO_0034409	0	1	0	0
ascospore wall (1->3)-beta-D-glucan biosynthetic process	GO_0034413	0	1	0	0
ascospore release from ascus	GO_0071998	0	1	0	0
ascospore formation	GO_0030437	0	1	0	0
anastral spindle assembly involved in male meiosis	GO_0009971	0	1	0	0
alpha-glucan catabolic process involved in ascospore release from ascus	GO_0072316	0	1	0	0
activation of reciprocal meiotic recombination	GO_0010846	0	1	0	0
activation of meiosis involved in egg activation	GO_0060466	0	1	0	0
activation of meiosis	GO_0090427	0	1	0	0
achiasmate meiosis I	GO_0000705	0	1	0	0
