name	ID	manual	auto	checked	blacklisted
meiotic DNA repair synthesis	GO_0000711	1	1	1	0
meiotic DNA recombinase assembly involved in reciprocal meiotic recombination	GO_0010772	1	1	1	0
meiotic DNA recombinase assembly involved in meiotic gene conversion	GO_0010773	1	1	1	0
meiotic DNA recombinase assembly	GO_0000707	1	1	1	0
meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	GO_0010705	1	1	1	0
meiotic DNA double-strand break processing involved in meiotic gene conversion	GO_0010704	1	1	1	0
meiotic DNA double-strand break processing	GO_0000706	1	1	1	0
late meiotic recombination nodule assembly	GO_0042140	1	1	1	0
interstrand cross-link repair	GO_0036297	1	1	1	0
global genome nucleotide-excision repair	GO_0070911	1	1	1	0
gene conversion at mating-type locus, DNA repair synthesis	GO_0000734	1	1	1	0
gene conversion at mating-type locus, DNA double-strand break processing	GO_0031292	1	1	1	0
excinuclease repair complex	GO_0009380	1	1	1	0
error-prone translesion synthesis	GO_0042276	1	1	1	0
error-free translesion synthesis	GO_0070987	1	1	1	0
error-free postreplication DNA repair	GO_0042275	1	1	1	0
early meiotic recombination nodule assembly	GO_0042139	1	1	1	0
double-strand break repair via synthesis-dependent strand annealing	GO_0045003	1	1	1	0
double-strand break repair via single-strand annealing, removal of nonhomologous ends	GO_0000736	1	1	1	0
double-strand break repair via single-strand annealing	GO_0045002	1	1	1	0
double-strand break repair via nonhomologous end joining	GO_0006303	1	1	1	0
double-strand break repair via homologous recombination	GO_0000724	1	1	1	0
double-strand break repair via break-induced replication	GO_0000727	1	1	1	0
double-strand break repair	GO_0006302	1	1	1	0
depyrimidination	GO_0045008	1	1	1	0
depurination	GO_0045007	1	1	1	0
base-excision repair, gap-filling	GO_0006287	1	1	1	0
base-excision repair, base-free sugar-phosphate removal	GO_0006286	1	1	1	0
base-excision repair, DNA ligation	GO_0006288	1	1	1	0
base-excision repair, AP site formation via deaminated base removal	GO_0097510	1	1	1	0
base-excision repair, AP site formation	GO_0006285	1	1	1	0
base-excision repair	GO_0006284	1	1	1	0
XPC complex	GO_0071942	1	1	1	0
UV-damage excision repair	GO_0070914	1	1	1	0
Shu complex	GO_0097196	1	1	1	0
RAD52-ERCC4-ERCC1 complex	GO_0070312	1	1	1	0
MutSbeta complex	GO_0032302	1	1	1	0
MutSalpha complex	GO_0032301	1	1	1	0
MutLgamma complex	GO_0097587	1	1	1	0
MutLbeta complex	GO_0032390	1	1	1	0
MutLalpha complex	GO_0032389	1	1	1	0
Ku-DNA ligase complex	GO_0070420	1	1	1	0
ERCC4-ERCC1 complex	GO_0070522	1	1	1	0
Ddb1-Wdr21 complex	GO_0070913	1	1	1	0
Ddb1-Ckn1 complex	GO_0070912	1	1	1	0
DNA-dependent protein kinase-DNA ligase 4 complex	GO_0005958	1	1	1	0
DNA synthesis involved in double-strand break repair via single-strand annealing	GO_0043151	1	1	1	0
DNA synthesis involved in double-strand break repair via homologous recombination	GO_0043150	1	1	1	0
DNA synthesis involved in DNA repair	GO_0000731	1	1	1	0
DNA strand renaturation involved in double-strand break repair	GO_0061306	1	1	1	0
DNA replication proofreading	GO_0045004	1	1	1	0
DNA repair complex	GO_1990391	1	1	1	0
DNA repair	GO_0006281	1	1	1	0
DNA recombinase assembly involved in gene conversion at mating-type locus	GO_0034624	1	1	1	0
DNA recombinase assembly	GO_0000730	1	1	1	0
DNA ligation involved in DNA repair	GO_0051103	1	1	1	0
DNA double-strand break processing involved in repair via synthesis-dependent strand annealing	GO_0010791	1	1	1	0
DNA double-strand break processing involved in repair via single-strand annealing	GO_0010792	1	1	1	0
DNA double-strand break processing	GO_0000729	1	1	1	0
DNA dealkylation involved in DNA repair	GO_0006307	1	1	1	0
strand displacement	GO_0000732	1	0	1	0
removal of nonhomologous ends	GO_0000735	1	0	1	0
pyrimidine-dimer repair, DNA damage recognition	GO_0006292	1	0	1	0
pyrimidine-dimer repair, DNA damage excision	GO_0006291	1	0	1	0
purine-specific mismatch base pair DNA N-glycosylase activity	GO_0000701	1	0	1	0
oxidized base lesion DNA N-glycosylase activity	GO_0000702	1	0	1	0
mismatch base pair DNA N-glycosylase activity	GO_0000700	1	0	1	0
histone H4 acetylation involved in response to DNA damage stimulus	GO_2000776	1	0	1	0
histone H3-K56 acetylation in response to DNA damage	GO_0097044	1	0	1	0
error-prone DNA repair	GO_0045020	1	0	1	0
error-free DNA repair	GO_0045021	1	0	1	0
ribonucleotide excision repair	GO_1990516	0	1	1	0
regulation of single strand break repair	GO_1903516	0	1	1	0
positive regulation of single strand break repair	GO_1903518	0	1	1	0
negative regulation of single strand break repair	GO_1903517	0	1	1	0
heteroduplex formation involved in double-strand break repair via synthesis-dependent strand annealing	GO_0010709	0	1	1	0
DNA 3' dephosphorylation involved in DNA repair	GO_0098504	0	1	1	0
