name	ID	manual	auto	checked	blacklisted
negative regulation of stress-activated MAPK cascade	GO_0032873	0	1	1	0
negative regulation of MAPK cascade involved in cell wall organization or biogenesis	GO_1903138	0	1	1	0
negative regulation of MAPK cascade	GO_0043409	0	1	1	0
negative regulation of MAP kinase activity	GO_0043407	0	1	1	0
negative regulation of JUN kinase activity	GO_0043508	0	1	1	0
negative regulation of JNK cascade	GO_0046329	0	1	1	0
negative regulation of ERK5 cascade	GO_0070377	0	1	1	0
negative regulation of ERK1 and ERK2 cascade	GO_0070373	0	1	1	0
inactivation of MAPKKK activity	GO_0051390	0	1	1	0
inactivation of MAPKK activity	GO_0051389	0	1	1	0
inactivation of MAPK activity involved in osmosensory signaling pathway	GO_0000173	0	1	1	0
inactivation of MAPK activity involved in innate immune response	GO_0035423	0	1	1	0
inactivation of MAPK activity involved in conjugation with cellular fusion	GO_0071511	0	1	1	0
inactivation of MAPK activity involved in cell wall organization or biogenesis	GO_0000200	0	1	1	0
inactivation of MAPK activity	GO_0000188	0	1	1	0
activation of JUN kinase activity	GO_0007257	0	1	1	0
activation of JNKKK activity	GO_0042655	0	1	1	0
activation of JNKK activity	GO_0007256	0	1	1	0
SAP kinase activity	GO_0016909	0	1	1	0
MAPK import into nucleus involved in innate immune response	GO_0035424	0	1	1	0
MAPK import into nucleus involved in conjugation with cellular fusion	GO_0071512	0	1	1	0
MAPK import into nucleus involved in cell wall organization or biogenesis	GO_0000201	0	1	1	0
MAPK cascade involved in innate immune response	GO_0035420	0	1	1	0
MAPK cascade involved in conjugation with cellular fusion	GO_0071507	0	1	1	0
MAPK cascade involved in cell wall organization or biogenesis	GO_0000196	0	1	1	0
MAPK cascade in response to starvation	GO_1990263	0	1	1	0
MAP kinase kinase kinase kinase activity	GO_0008349	0	1	1	0
MAP kinase kinase kinase activity involved in osmosensory signaling pathway	GO_0038081	0	1	1	0
MAP kinase kinase kinase activity involved in innate immune response	GO_0038077	0	1	1	0
MAP kinase kinase kinase activity involved in conjugation with cellular fusion	GO_0038073	0	1	1	0
MAP kinase kinase kinase activity involved in cell wall organization or biogenesis	GO_0038070	0	1	1	0
MAP kinase kinase kinase activity	GO_0004709	0	1	1	0
MAP kinase kinase activity involved in osmosensory signaling pathway	GO_0038080	0	1	1	0
MAP kinase kinase activity involved in innate immune response	GO_0038076	0	1	1	0
MAP kinase kinase activity involved in conjugation with cellular fusion	GO_0038072	0	1	1	0
MAP kinase kinase activity involved in cell wall organization or biogenesis	GO_0038068	0	1	1	0
MAP kinase kinase activity	GO_0004708	0	1	1	0
MAP kinase activity involved in osmosensory signaling pathway	GO_0038079	0	1	1	0
MAP kinase activity involved in innate immune response	GO_0038075	0	1	1	0
MAP kinase activity involved in conjugation with cellular fusion	GO_0038071	0	1	1	0
MAP kinase activity involved in cell wall organization or biogenesis	GO_0038067	0	1	1	0
MAP kinase activity	GO_0004707	0	1	1	0
JUN phosphorylation	GO_0007258	0	1	1	0
JUN kinase kinase kinase kinase activity	GO_0042656	0	1	1	0
JUN kinase kinase kinase activity	GO_0004706	0	1	1	0
JUN kinase kinase activity	GO_0008545	0	1	1	0
JUN kinase activity	GO_0004705	0	1	1	0
JNK cascade	GO_0007254	0	1	1	0
ERK5 cascade	GO_0070375	0	1	1	0
ERK1 and ERK2 cascade	GO_0070371	0	1	1	0
