name	ID	manual	auto	checked	blacklisted
cytosine/cytosine mispair binding	GO_0035486	0	1	0	0
random coil DNA binding	GO_0003695	0	1	0	0
5S rDNA binding	GO_0080084	0	1	0	0
enhancer sequence-specific DNA binding	GO_0001158	0	1	0	0
guanine/guanine mispair binding	GO_0035489	0	1	0	0
core promoter sequence-specific DNA binding	GO_0001046	1	1	1	0
recombination hotspot binding	GO_0010844	0	1	0	0
sequence-specific DNA binding	GO_0043565	0	1	0	0
piRNA uni-strand cluster binding	GO_1990471	0	1	0	0
estrogen response element binding	GO_0034056	0	1	0	0
microsatellite binding	GO_0035939	0	1	0	0
template for synthesis of G-rich strand of telomere DNA activity	GO_0000332	0	1	0	0
intronic transcription regulatory region sequence-specific DNA binding	GO_0001161	0	1	0	0
triplex DNA binding	GO_0045142	0	1	0	0
RNA polymerase I upstream control element sequence-specific DNA binding	GO_0001165	0	1	0	0
single-stranded telomeric DNA binding	GO_0043047	0	1	0	0
DNA binding, bending	GO_0008301	0	1	0	0
intronic transcription regulatory region DNA binding	GO_0044213	0	1	0	0
cAMP response element binding	GO_0035497	0	1	0	0
single guanine insertion binding	GO_0032142	0	1	0	0
sterol response element binding	GO_0032810	0	1	0	0
DNA binding	GO_0003677	0	1	0	0
bacterial-type RNA polymerase core promoter sequence-specific DNA binding	GO_0000985	1	1	1	0
RNA polymerase III type 3 promoter DNA binding	GO_0001032	1	1	1	0
methyl-CpG binding	GO_0008327	0	1	0	0
mitochondrial RNA polymerase termination site sequence-specific DNA binding	GO_0001145	0	1	0	0
DNA insertion or deletion binding	GO_0032135	0	1	0	0
bacterial-type RNA polymerase core promoter proximal region sequence-specific DNA binding	GO_0000986	1	1	1	0
hemi-methylated DNA-binding	GO_0044729	0	1	0	0
RNA polymerase III regulatory region DNA binding	GO_0001016	1	1	1	0
supercoiled DNA binding	GO_0097100	0	1	0	0
RNA polymerase I CORE element sequence-specific DNA binding	GO_0001164	0	1	0	0
RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	GO_0001162	0	1	0	0
transcription termination site DNA binding	GO_0001160	0	1	0	0
single-strand break-containing DNA binding	GO_1990165	0	1	0	0
oxidized purine DNA binding	GO_0032357	0	1	0	0
mitochondrial heavy strand promoter anti-sense binding	GO_0070362	0	1	0	0
dinucleotide insertion or deletion binding	GO_0032139	0	1	0	0
single cytosine insertion binding	GO_0032141	0	1	0	0
