name	ID	manual	auto	checked	blacklisted
cardiac muscle tissue regeneration	GO_0061026	0	1	0	0
callus formation	GO_1990110	0	1	0	0
blood coagulation, intrinsic pathway	GO_0007597	0	1	0	0
blood coagulation, fibrin clot formation	GO_0072378	0	1	0	0
blood coagulation, extrinsic pathway	GO_0007598	0	1	0	0
blood coagulation, common pathway	GO_0072377	0	1	0	0
blood coagulation	GO_0007596	0	1	0	0
angiogenesis involved in wound healing	GO_0060055	0	1	0	0
activation of blood coagulation via clotting cascade	GO_0002543	0	1	0	0
Wnt signaling pathway involved in wound healing, spreading of epidermal cells	GO_0035659	0	1	0	0
