name	ID	manual	auto	checked	blacklisted
discadenine metabolic process	GO_0034267	0	1	1	0
discadenine catabolic process	GO_0034269	0	1	1	0
discadenine biosynthetic process	GO_0034268	0	1	1	0
deoxyhypusine biosynthetic process from spermidine	GO_0050983	0	1	1	0
cytokinin metabolic process	GO_0009690	0	1	1	0
cytokinin catabolic process	GO_0009823	0	1	1	0
cytokinin biosynthetic process	GO_0009691	0	1	1	0
cis-zeatin metabolic process	GO_0033399	0	1	1	0
cis-zeatin biosynthetic process	GO_0033465	0	1	1	0
choline metabolic process	GO_0019695	0	1	1	0
choline catabolic process	GO_0042426	0	1	1	0
choline biosynthetic process via phosphoryl-ethanolamine	GO_0033325	0	1	1	0
choline biosynthetic process via N-monomethylethanolamine	GO_0033324	0	1	1	0
choline biosynthetic process via CDP-choline	GO_0033323	0	1	1	0
choline biosynthetic process	GO_0042425	0	1	1	0
cephamycin C metabolic process	GO_1901116	0	1	1	0
cephamycin C catabolic process	GO_1901117	0	1	1	0
cephamycin C biosynthetic process	GO_1901118	0	1	1	0
cephalosporin metabolic process	GO_0043645	0	1	1	0
cephalosporin biosynthetic process	GO_0043646	0	1	1	0
cephalosporin C metabolic process	GO_1901266	0	1	1	0
cephalosporin C catabolic process	GO_1901267	0	1	1	0
cephalosporin C biosynthetic process	GO_1901268	0	1	1	0
cellular biogenic amine metabolic process	GO_0006576	0	1	1	0
cellular biogenic amine catabolic process	GO_0042402	0	1	1	0
cellular biogenic amine biosynthetic process	GO_0042401	0	1	1	0
cellular amine metabolic process	GO_0044106	0	1	1	0
carbapenem metabolic process	GO_1901767	0	1	1	0
carbapenem catabolic process	GO_1901768	0	1	1	0
carbapenem biosynthetic process	GO_1901769	0	1	1	0
beta-lactam antibiotic metabolic process	GO_0030653	0	1	1	0
beta-lactam antibiotic catabolic process	GO_0030655	0	1	1	0
beta-lactam antibiotic biosynthetic process	GO_0030654	0	1	1	0
benzylpenicillin metabolic process	GO_1901086	0	1	1	0
benzylpenicillin catabolic process	GO_1901087	0	1	1	0
benzylpenicillin biosynthetic process	GO_1901088	0	1	1	0
atrazine catabolic process to isopropylamine	GO_0019624	0	1	1	0
ascospore wall chitin biosynthetic process	GO_0034217	0	1	1	0
arginine catabolic process to spermine	GO_0019548	0	1	1	0
amine metabolic process	GO_0009308	0	1	1	0
amine catabolic process	GO_0009310	0	1	1	0
amine biosynthetic process	GO_0009309	0	1	1	0
N-acylethanolamine metabolic process	GO_0070291	0	1	1	0
CDP-choline pathway	GO_0006657	0	1	1	0
2-aminobenzenesulfonate metabolic process	GO_0018868	0	1	1	0
2-aminobenzenesulfonate desulfonation	GO_0019490	0	1	1	0
2-aminobenzenesulfonate catabolic process	GO_0046230	0	1	1	0
1,2-diacyl-sn-glycero-3-phosphocholine metabolic process	GO_0006653	0	1	1	0
