name	ID	manual	auto	checked	blacklisted
positive regulation of innate immune response	GO_0045089	1	1	1	0
positive regulation of immunoglobulin mediated immune response	GO_0002891	1	1	1	0
positive regulation of immune response to tumor cell	GO_0002839	1	1	1	0
positive regulation of immune response	GO_0050778	1	1	1	0
positive regulation of humoral immune response mediated by circulating immunoglobulin	GO_0002925	1	1	1	0
positive regulation of humoral immune response	GO_0002922	1	1	1	0
positive regulation of gamma-delta T cell activation involved in immune response	GO_2001193	1	1	1	0
positive regulation of cytokine secretion involved in immune response	GO_0002741	1	1	1	0
positive regulation of cytokine production involved in immune response	GO_0002720	1	1	1	0
positive regulation of cytokine biosynthetic process involved in immune response	GO_0002744	1	1	1	0
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	GO_0002824	1	1	1	0
positive regulation of adaptive immune response	GO_0002821	1	1	1	0
positive regulation of T-helper 17 type immune response	GO_2000318	1	1	1	0
positive regulation of T-helper 1 type immune response	GO_0002827	1	1	1	0
positive regulation of T cell mediated immune response to tumor cell	GO_0002842	1	1	1	0
positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	GO_0032834	1	1	1	0
positive regulation by symbiont of host innate immune response	GO_0052166	1	1	1	0
positive regulation by symbiont of host immune response	GO_0052556	1	1	1	0
positive regulation by organism of innate immune response in other organism involved in symbiotic interaction	GO_0052305	1	1	1	0
positive regulation by organism of immune response of other organism involved in symbiotic interaction	GO_0052555	1	1	1	0
plasmacytoid dendritic cell differentiation involved in immune response	GO_0002272	1	1	1	0
plasmacytoid dendritic cell activation involved in immune response	GO_0002271	1	1	1	0
plasma cell differentiation	GO_0002317	1	1	1	0
peripheral tolerance induction to self antigen	GO_0002466	1	1	1	0
peripheral tolerance induction to nonself antigen	GO_0002464	1	1	1	0
pathogen-associated molecular pattern dependent modulation by symbiont of host innate immune response	GO_0052169	1	1	1	0
pathogen-associated molecular pattern dependent modulation by organism of innate immune response in other organism involved in symbiotic interaction	GO_0052308	1	1	1	0
pathogen-associated molecular pattern dependent induction by symbiont of host innate immune response	GO_0052033	1	1	1	0
pathogen-associated molecular pattern dependent induction by organism of innate immune response of other organism involved in symbiotic interaction	GO_0052257	1	1	1	0
passive induction of host innate immune response by virus	GO_0046735	1	1	1	0
passive induction of host immune response by virus	GO_0046731	1	1	1	0
passive induction of host humoral immune response by virus	GO_0046733	1	1	1	0
passive induction of host cell-mediated immune response by virus	GO_0046734	1	1	1	0
organ or tissue specific immune response	GO_0002251	1	1	1	0
neutrophil activation involved in immune response	GO_0002283	1	1	1	0
negative regulation of type 2 immune response	GO_0002829	1	1	1	0
negative regulation of tolerance induction to nonself antigen	GO_0002656	1	1	1	0
negative regulation of tolerance induction dependent upon immune response	GO_0002653	1	1	1	0
negative regulation of natural killer cell proliferation involved in immune response	GO_0032821	1	1	1	0
negative regulation of natural killer cell mediated immune response to tumor cell	GO_0002856	1	1	1	0
negative regulation of natural killer cell differentiation involved in immune response	GO_0032827	1	1	1	0
negative regulation of mast cell activation involved in immune response	GO_0033007	1	1	1	0
negative regulation of innate immune response	GO_0045824	1	1	1	0
negative regulation of immunoglobulin mediated immune response	GO_0002890	1	1	1	0
negative regulation of immune response to tumor cell	GO_0002838	1	1	1	0
negative regulation of immune response	GO_0050777	1	1	1	0
negative regulation of humoral immune response mediated by circulating immunoglobulin	GO_0002924	1	1	1	0
negative regulation of humoral immune response	GO_0002921	1	1	1	0
negative regulation of gamma-delta T cell activation involved in immune response	GO_2001192	1	1	1	0
negative regulation of cytokine secretion involved in immune response	GO_0002740	1	1	1	0
negative regulation of cytokine production involved in immune response	GO_0002719	1	1	1	0
negative regulation of cytokine biosynthetic process involved in immune response	GO_0002743	1	1	1	0
negative regulation of complement activation, lectin pathway in other organism	GO_0044632	1	1	1	0
negative regulation of complement activation, lectin pathway	GO_0001869	1	1	1	0
negative regulation of complement activation, classical pathway in other organism	GO_0044629	1	1	1	0
negative regulation of complement activation, classical pathway	GO_0045959	1	1	1	0
negative regulation of complement activation, alternative pathway in other organism	GO_0044634	1	1	1	0
negative regulation of complement activation, alternative pathway	GO_0045957	1	1	1	0
negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	GO_0002823	1	1	1	0
negative regulation of adaptive immune response	GO_0002820	1	1	1	0
negative regulation of T-helper 17 type immune response	GO_2000317	1	1	1	0
negative regulation of T-helper 1 type immune response	GO_0002826	1	1	1	0
negative regulation of T cell mediated immune response to tumor cell	GO_0002841	1	1	1	0
negative regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	GO_0032833	1	1	1	0
negative regulation by symbiont of microbe-associated molecular pattern-induced host innate immune response	GO_0052034	1	1	1	0
negative regulation by symbiont of host innate immune response	GO_0052170	1	1	1	0
negative regulation by symbiont of host immune response	GO_0052562	1	1	1	0
negative regulation by symbiont of host cell-mediated immune response	GO_0052083	1	1	1	0
negative regulation by symbiont of host T-cell mediated immune response	GO_0052085	1	1	1	0
negative regulation by symbiont of host B-cell mediated immune response	GO_0052086	1	1	1	0
negative regulation by organism of pathogen-associated molecular pattern-induced innate immune response of other organism involved in symbiotic interaction	GO_0052258	1	1	1	0
negative regulation by organism of innate immune response in other organism involved in symbiotic interaction	GO_0052309	1	1	1	0
negative regulation by organism of immune response of other organism involved in symbiotic interaction	GO_0052561	1	1	1	0
negative regulation by organism of cell-mediated immune response of other organism involved in symbiotic interaction	GO_0052278	1	1	1	0
negative regulation by organism of T-cell mediated immune response of other organism involved in symbiotic interaction	GO_0052280	1	1	1	0
negative regulation by organism of B-cell mediated immune response of other organism involved in symbiotic interaction	GO_0052281	1	1	1	0
natural killer cell proliferation involved in immune response	GO_0002324	1	1	1	0
natural killer cell mediated immune response to tumor cell	GO_0002423	1	1	1	0
natural killer cell differentiation involved in immune response	GO_0002325	1	1	1	0
natural killer cell activation involved in immune response	GO_0002323	1	1	1	0
myeloid leukocyte cytokine production	GO_0061082	1	1	1	0
myeloid dendritic cell differentiation involved in immune response	GO_0002284	1	1	1	0
myeloid dendritic cell activation involved in immune response	GO_0002277	1	1	1	0
myeloid cell activation involved in immune response	GO_0002275	1	1	1	0
mucosal immune response	GO_0002385	1	1	1	0
monocyte activation involved in immune response	GO_0002280	1	1	1	0
modulation of complement activation, lectin pathway in other organism	GO_0044630	1	1	1	0
modulation of complement activation, classical pathway in other organism	GO_0044627	1	1	1	0
modulation of complement activation, alternative pathway in other organism	GO_0044633	1	1	1	0
modulation by symbiont of microbe-associated molecular pattern-induced host innate immune response	GO_0052157	1	1	1	0
modulation by symbiont of host innate immune response	GO_0052167	1	1	1	0
modulation by symbiont of host immune response	GO_0052553	1	1	1	0
modulation by symbiont of host cell-mediated immune response	GO_0052155	1	1	1	0
modulation by symbiont of host T-cell mediated immune response	GO_0052156	1	1	1	0
modulation by symbiont of host B-cell mediated immune response	GO_0052154	1	1	1	0
modulation by organism of microbe-associated molecular pattern-induced innate immune response in other organism involved in symbiotic interaction	GO_0052296	1	1	1	0
modulation by organism of innate immune response in other organism involved in symbiotic interaction	GO_0052306	1	1	1	0
modulation by organism of immune response of other organism involved in symbiotic interaction	GO_0052552	1	1	1	0
modulation by organism of cell-mediated immune response of other organism involved in symbiotic interaction	GO_0052294	1	1	1	0
modulation by organism of T-cell mediated immune response of other organism involved in symbiotic interaction	GO_0052295	1	1	1	0
modulation by organism of B-cell mediated immune response of other organism involved in symbiotic interaction	GO_0052293	1	1	1	0
microglial cell activation involved in immune response	GO_0002282	1	1	1	0
mature B cell differentiation involved in immune response	GO_0002313	1	1	1	0
mast cell activation involved in immune response	GO_0002279	1	1	1	0
macrophage activation involved in immune response	GO_0002281	1	1	1	0
lymphocyte activation involved in immune response	GO_0002285	1	1	1	0
leukocyte migration involved in immune response	GO_0002522	1	1	1	0
leukocyte chemotaxis involved in immune response	GO_0002233	1	1	1	0
leukocyte activation involved in immune response	GO_0002366	1	1	1	0
isotype switching to IgG isotypes	GO_0048291	1	1	1	0
isotype switching to IgE isotypes	GO_0048289	1	1	1	0
isotype switching to IgD isotypes	GO_0048292	1	1	1	0
isotype switching to IgA isotypes	GO_0048290	1	1	1	0
innate immune response-inhibiting signal transduction	GO_0002766	1	1	1	0
innate immune response-activating signal transduction	GO_0002758	1	1	1	0
innate immune response in mucosa	GO_0002227	1	1	1	0
innate immune response activating cell surface receptor signaling pathway	GO_0002220	1	1	1	0
innate immune response	GO_0045087	1	1	1	0
induction of host immune response by virus	GO_0046730	1	1	1	0
induction by symbiont of host innate immune response	GO_0052390	1	1	1	0
induction by symbiont of host immune response	GO_0052559	1	1	1	0
induction by organism of innate immune response in other organism involved in symbiotic interaction	GO_0052382	1	1	1	0
induction by organism of immune response of other organism involved in symbiotic interaction	GO_0052558	1	1	1	0
inactivation of MAPK activity involved in innate immune response	GO_0035423	1	1	1	0
immunoglobulin-mediated neutralization	GO_0097282	1	1	1	0
immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor	GO_0002415	1	1	1	0
immunoglobulin secretion involved in immune response	GO_0002380	1	1	1	0
immunoglobulin production involved in immunoglobulin mediated immune response	GO_0002381	1	1	1	0
immunoglobulin production in mucosal tissue	GO_0002426	1	1	1	0
immunoglobulin mediated immune response	GO_0016064	1	1	1	0
immunoglobulin biosynthetic process involved in immune response	GO_0002379	1	1	1	0
immune response-regulating signaling pathway	GO_0002764	1	1	1	0
immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	GO_0002433	1	1	1	0
immune response-regulating cell surface receptor signaling pathway	GO_0002768	1	1	1	0
immune response-inhibiting signal transduction	GO_0002765	1	1	1	0
immune response-inhibiting cell surface receptor signaling pathway	GO_0002767	1	1	1	0
immune response-activating signal transduction	GO_0002757	1	1	1	0
immune response-activating cell surface receptor signaling pathway	GO_0002429	1	1	1	0
immune response to tumor cell	GO_0002418	1	1	1	0
immune response in urogenital tract	GO_0002422	1	1	1	0
immune response in nasopharyngeal-associated lymphoid tissue	GO_0002395	1	1	1	0
immune response in mucosal-associated lymphoid tissue	GO_0002386	1	1	1	0
immune response in gut-associated lymphoid tissue	GO_0002387	1	1	1	0
immune response in brain or nervous system	GO_0002383	1	1	1	0
immune response in Peyer's patch	GO_0002388	1	1	1	0
immune response	GO_0006955	1	1	1	0
immune complex formation	GO_0097281	1	1	1	0
humoral immune response mediated by circulating immunoglobulin	GO_0002455	1	1	1	0
humoral immune response	GO_0006959	1	1	1	0
helper T cell enhancement of adaptive immune response	GO_0035397	1	1	1	0
helper T cell enhancement of T cell mediated immune response	GO_0035398	1	1	1	0
helper T cell enhancement of B cell mediated immune response	GO_0035399	1	1	1	0
gene conversion of immunoglobulin genes involved in immune response	GO_0002207	1	1	1	0
gamma-delta T cell proliferation involved in immune response	GO_0002311	1	1	1	0
gamma-delta T cell differentiation involved in immune response	GO_0002303	1	1	1	0
gamma-delta T cell activation involved in immune response	GO_0002290	1	1	1	0
follicular dendritic cell activation involved in immune response	GO_0002267	1	1	1	0
eosinophil activation involved in immune response	GO_0002278	1	1	1	0
effector dependent induction by symbiont of host immune response	GO_0080185	1	1	1	0
cytokine secretion involved in immune response	GO_0002374	1	1	1	0
cytokine production involved in immune response	GO_0002367	1	1	1	0
cytokine biosynthetic process involved in immune response	GO_0002375	1	1	1	0
complement receptor mediated signaling pathway	GO_0002430	1	1	1	0
complement activation, lectin pathway	GO_0001867	1	1	1	0
complement activation, classical pathway	GO_0006958	1	1	1	0
complement activation, alternative pathway	GO_0006957	1	1	1	0
central tolerance induction to nonself antigen	GO_0002463	1	1	1	0
cell activation involved in immune response	GO_0002263	1	1	1	0
basophil activation involved in immune response	GO_0002276	1	1	1	0
astrocyte activation involved in immune response	GO_0002265	1	1	1	0
antimicrobial peptide secretion	GO_0002776	1	1	1	0
antimicrobial peptide production	GO_0002775	1	1	1	0
antimicrobial peptide biosynthetic process	GO_0002777	1	1	1	0
antimicrobial humoral response	GO_0019730	1	1	1	0
antigen transcytosis by M cells in mucosal-associated lymphoid tissue	GO_0002412	1	1	1	0
antigen sampling in mucosal-associated lymphoid tissue	GO_0002404	1	1	1	0
antigen sampling by dendritic cells in mucosal-associated lymphoid tissue	GO_0002405	1	1	1	0
antigen sampling by M cells in mucosal-associated lymphoid tissue	GO_0002406	1	1	1	0
antigen receptor-mediated signaling pathway	GO_0050851	1	1	1	0
antifungal peptide secretion	GO_0002782	1	1	1	0
antifungal peptide production	GO_0002781	1	1	1	0
antifungal peptide biosynthetic process	GO_0002783	1	1	1	0
antifungal humoral response	GO_0019732	1	1	1	0
antibody-dependent cellular cytotoxicity	GO_0001788	1	1	1	0
antibacterial peptide secretion	GO_0002779	1	1	1	0
antibacterial peptide production	GO_0002778	1	1	1	0
antibacterial peptide biosynthetic process	GO_0002780	1	1	1	0
antibacterial humoral response	GO_0019731	1	1	1	0
alpha-beta T cell proliferation involved in immune response	GO_0002310	1	1	1	0
alpha-beta T cell differentiation involved in immune response	GO_0002293	1	1	1	0
alpha-beta T cell activation involved in immune response	GO_0002287	1	1	1	0
adaptive immune response based on somatic recombination of immune receptors built from leucine-rich repeat domains	GO_0002459	1	1	1	0
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	GO_0002460	1	1	1	0
adaptive immune response	GO_0002250	1	1	1	0
active induction of innate immune response in host by virus	GO_0046738	1	1	1	0
active induction of humoral immune response in host by virus	GO_0046736	1	1	1	0
active induction of host immune response by virus	GO_0046732	1	1	1	0
active induction of cell-mediated immune response in host by virus	GO_0046737	1	1	1	0
activation of innate immune response	GO_0002218	1	1	1	0
activation of immune response	GO_0002253	1	1	1	0
T-helper 17 type immune response	GO_0072538	1	1	1	0
T-helper 1 type immune response	GO_0042088	1	1	1	0
T cell proliferation involved in immune response	GO_0002309	1	1	1	0
T cell mediated immune response to tumor cell	GO_0002424	1	1	1	0
T cell differentiation involved in immune response	GO_0002292	1	1	1	0
T cell activation involved in immune response	GO_0002286	1	1	1	0
NK T cell proliferation involved in immune response	GO_0002289	1	1	1	0
NK T cell activation involved in immune response	GO_0002288	1	1	1	0
MAPK import into nucleus involved in innate immune response	GO_0035424	1	1	1	0
MAPK cascade involved in innate immune response	GO_0035420	1	1	1	0
CD8-positive, alpha-beta T cell differentiation involved in immune response	GO_0002302	1	1	1	0
CD4-positive, alpha-beta T cell differentiation involved in immune response	GO_0002294	1	1	1	0
CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	GO_0002298	1	1	1	0
B cell proliferation involved in immune response	GO_0002322	1	1	1	0
B cell activation involved in immune response	GO_0002312	1	1	1	0
tolerance induction to self antigen	GO_0002513	1	0	1	0
tetracycline transport	GO_0015904	1	0	1	0
tetracycline metabolic process	GO_0043643	1	0	1	0
tetracycline biosynthetic process	GO_0043644	1	0	1	0
somatic hypermutation of immunoglobulin genes	GO_0016446	1	0	1	0
somatic diversification of immunoglobulins	GO_0016445	1	0	1	0
somatic diversification of immunoglobulin genes by N region addition	GO_0002570	1	0	1	0
somatic diversification of immune receptors via somatic mutation	GO_0002566	1	0	1	0
somatic diversification of immune receptors via germline recombination within a single locus	GO_0002562	1	0	1	0
somatic diversification of immune receptors via gene conversion	GO_0002565	1	0	1	0
somatic diversification of immune receptors via alternate splicing	GO_0002563	1	0	1	0
somatic diversification of immune receptors by N region addition	GO_0002569	1	0	1	0
somatic diversification of immune receptors	GO_0002200	1	0	1	0
response to tetracycline	GO_1901326	1	0	1	0
response to symbiont immune response	GO_0052571	1	0	1	1
response to immune response of other organism involved in symbiotic interaction	GO_0052564	1	0	1	0
response to host immune response	GO_0052572	1	0	1	0
regulation of tolerance induction to self antigen	GO_0002649	1	0	1	0
regulation of proteolysis associated with antigen processing and presentation	GO_0002628	1	0	1	0
regulation of production of molecular mediator of immune response	GO_0002700	1	0	1	0
regulation of peptide antigen transport	GO_1901039	1	0	1	0
regulation of non-professional antigen presenting cell antigen processing and presentation	GO_0002619	1	0	1	0
regulation of myeloid leukocyte mediated immunity	GO_0002886	1	0	1	0
regulation of myeloid leukocyte differentiation	GO_0002761	1	0	1	0
regulation of leukocyte proliferation	GO_0070663	1	0	1	0
regulation of leukocyte migration	GO_0002685	1	0	1	0
regulation of leukocyte mediated immunity	GO_0002703	1	0	1	0
regulation of leukocyte mediated cytotoxicity	GO_0001910	1	0	1	0
regulation of leukocyte degranulation	GO_0043300	1	0	1	0
regulation of leukocyte apoptotic process	GO_2000106	1	0	1	0
regulation of leukocyte activation	GO_0002694	1	0	1	0
regulation of immunoglobulin secretion	GO_0051023	1	0	1	0
regulation of immunoglobulin production	GO_0002637	1	0	1	0
regulation of immunoglobulin biosynthetic process	GO_0002640	1	0	1	0
regulation of immune system process	GO_0002682	1	0	1	0
regulation of immune effector process	GO_0002697	1	0	1	0
regulation of hematopoietic stem cell migration	GO_2000471	1	0	1	0
regulation of extrathymic T cell differentiation	GO_0033082	1	0	1	0
regulation of antigen receptor-mediated signaling pathway	GO_0050854	1	0	1	0
regulation of antigen processing and presentation via MHC class Ib	GO_0002592	1	0	1	0
regulation of antigen processing and presentation of polysaccharide antigen via MHC class II	GO_0002601	1	0	1	0
regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	GO_0002580	1	0	1	0
regulation of antigen processing and presentation of peptide antigen via MHC class Ib	GO_0002595	1	0	1	0
regulation of antigen processing and presentation of peptide antigen via MHC class II	GO_0002586	1	0	1	0
regulation of antigen processing and presentation of peptide antigen via MHC class I	GO_0002589	1	0	1	0
regulation of antigen processing and presentation of peptide antigen	GO_0002583	1	0	1	0
regulation of antigen processing and presentation of lipid antigen via MHC class Ib	GO_0002598	1	0	1	0
regulation of antigen processing and presentation	GO_0002577	1	0	1	0
regulation of MHC class II biosynthetic process	GO_0045346	1	0	1	0
regulation of MHC class I biosynthetic process	GO_0045343	1	0	1	0
proteolysis within lysosome associated with antigen processing and presentation	GO_0002500	1	0	1	0
proteolysis within endosome associated with antigen processing and presentation	GO_0002499	1	0	1	0
proteolysis within endoplasmic reticulum associated with antigen processing and presentation	GO_0002498	1	0	1	0
proteolysis by cytosolic proteases associated with antigen processing and presentation	GO_0002203	1	0	1	0
proteolysis associated with antigen processing and presentation	GO_0002496	1	0	1	0
proteasomal proteolysis associated with antigen processing and presentation	GO_0002497	1	0	1	0
production of molecular mediator of immune response	GO_0002440	1	0	1	0
positive regulation of tolerance induction to self antigen	GO_0002651	1	0	1	0
positive regulation of proteolysis associated with antigen processing and presentation	GO_0002630	1	0	1	0
positive regulation of production of molecular mediator of immune response	GO_0002702	1	0	1	0
positive regulation of peptide antigen transport	GO_1901041	1	0	1	0
positive regulation of non-professional antigen presenting cell antigen processing and presentation	GO_0002621	1	0	1	0
positive regulation of myeloid leukocyte mediated immunity	GO_0002888	1	0	1	0
positive regulation of myeloid leukocyte differentiation	GO_0002763	1	0	1	0
positive regulation of monocyte antigen processing and presentation	GO_0002615	1	0	1	0
positive regulation of leukocyte proliferation	GO_0070665	1	0	1	0
positive regulation of leukocyte migration	GO_0002687	1	0	1	0
positive regulation of leukocyte mediated immunity	GO_0002705	1	0	1	0
positive regulation of leukocyte mediated cytotoxicity	GO_0001912	1	0	1	0
positive regulation of leukocyte degranulation	GO_0043302	1	0	1	0
positive regulation of leukocyte apoptotic process	GO_2000108	1	0	1	0
positive regulation of leukocyte activation	GO_0002696	1	0	1	0
positive regulation of antigen receptor-mediated signaling pathway	GO_0050857	1	0	1	0
positive regulation of antigen processing and presentation via MHC class Ib	GO_0002594	1	0	1	0
positive regulation of antigen processing and presentation of polysaccharide antigen via MHC class II	GO_0002603	1	0	1	0
positive regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	GO_0002582	1	0	1	0
positive regulation of antigen processing and presentation of peptide antigen via MHC class Ib	GO_0002597	1	0	1	0
positive regulation of antigen processing and presentation of peptide antigen via MHC class II	GO_0002588	1	0	1	0
positive regulation of antigen processing and presentation of peptide antigen via MHC class I	GO_0002591	1	0	1	0
positive regulation of antigen processing and presentation of peptide antigen	GO_0002585	1	0	1	0
positive regulation of antigen processing and presentation of lipid antigen via MHC class Ib	GO_0002600	1	0	1	0
positive regulation of antigen processing and presentation	GO_0002579	1	0	1	0
positive regulation of MHC class II biosynthetic process	GO_0045348	1	0	1	0
positive regulation of MHC class I biosynthetic process	GO_0045345	1	0	1	0
positive regulation by organism of symbiont immune response	GO_0052557	1	0	1	1
polysaccharide assembly with MHC class II protein complex	GO_0002506	1	0	1	0
peptide antigen transport	GO_0046968	1	0	1	0
peptide antigen stabilization	GO_0050823	1	0	1	0
peptide antigen assembly with MHC protein complex	GO_0002501	1	0	1	0
peptide antigen assembly with MHC class Ib protein complex	GO_0002492	1	0	1	0
peptide antigen assembly with MHC class II protein complex	GO_0002503	1	0	1	0
peptide antigen assembly with MHC class I protein complex	GO_0002502	1	0	1	0
passive evasion of symbiont immune response	GO_0051845	1	0	1	1
passive evasion of immune response of other organism involved in symbiotic interaction	GO_0051809	1	0	1	0
passive evasion of host immune response	GO_0042782	1	0	1	0
non-professional antigen presenting cell antigen processing and presentation	GO_0002473	1	0	1	0
negative regulation of tolerance induction to self antigen	GO_0002650	1	0	1	0
negative regulation of proteolysis associated with antigen processing and presentation	GO_0002629	1	0	1	0
negative regulation of production of molecular mediator of immune response	GO_0002701	1	0	1	0
negative regulation of peptide antigen transport	GO_1901040	1	0	1	0
negative regulation of non-professional antigen presenting cell antigen processing and presentation	GO_0002620	1	0	1	0
negative regulation of myeloid leukocyte mediated immunity	GO_0002887	1	0	1	0
negative regulation of myeloid leukocyte differentiation	GO_0002762	1	0	1	0
negative regulation of leukocyte proliferation	GO_0070664	1	0	1	0
negative regulation of leukocyte migration	GO_0002686	1	0	1	0
negative regulation of leukocyte mediated immunity	GO_0002704	1	0	1	0
negative regulation of leukocyte mediated cytotoxicity	GO_0001911	1	0	1	0
negative regulation of leukocyte degranulation	GO_0043301	1	0	1	0
negative regulation of leukocyte apoptotic process	GO_2000107	1	0	1	0
negative regulation of leukocyte activation	GO_0002695	1	0	1	0
negative regulation of immunoglobulin secretion	GO_0051025	1	0	1	0
negative regulation of immunoglobulin production	GO_0002638	1	0	1	0
negative regulation of immunoglobulin biosynthetic process	GO_0002641	1	0	1	0
negative regulation of immune system process	GO_0002683	1	0	1	0
negative regulation of immune effector process	GO_0002698	1	0	1	0
negative regulation of antigen receptor-mediated signaling pathway	GO_0050858	1	0	1	0
negative regulation of antigen processing and presentation via MHC class Ib	GO_0002593	1	0	1	0
negative regulation of antigen processing and presentation of polysaccharide antigen via MHC class II	GO_0002602	1	0	1	0
negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	GO_0002581	1	0	1	0
negative regulation of antigen processing and presentation of peptide antigen via MHC class Ib	GO_0002596	1	0	1	0
negative regulation of antigen processing and presentation of peptide antigen via MHC class II	GO_0002587	1	0	1	0
negative regulation of antigen processing and presentation of peptide antigen via MHC class I	GO_0002590	1	0	1	0
negative regulation of antigen processing and presentation of peptide antigen	GO_0002584	1	0	1	0
negative regulation of antigen processing and presentation of lipid antigen via MHC class Ib	GO_0002599	1	0	1	0
negative regulation of antigen processing and presentation	GO_0002578	1	0	1	0
negative regulation of MHC class II biosynthetic process	GO_0045347	1	0	1	0
negative regulation of MHC class I biosynthetic process	GO_0045344	1	0	1	0
negative regulation by organism of symbiont immune response	GO_0052563	1	0	1	1
negative regulation by organism of symbiont cell-mediated immune response	GO_0052475	1	0	1	1
negative regulation by organism of symbiont T-cell mediated immune response	GO_0052474	1	0	1	1
negative regulation by organism of symbiont B-cell mediated immune response	GO_0052473	1	0	1	1
myeloid leukocyte mediated immunity	GO_0002444	1	0	1	0
myeloid leukocyte differentiation	GO_0002573	1	0	1	0
myeloid leukocyte activation	GO_0002274	1	0	1	0
modulation by organism of symbiont immune response	GO_0052554	1	0	1	1
modulation by organism of symbiont cell-mediated immune response	GO_0052434	1	0	1	1
modulation by organism of symbiont T-cell mediated immune response	GO_0052431	1	0	1	1
modulation by organism of symbiont B-cell mediated immune response	GO_0052429	1	0	1	1
induction by organism of symbiont immune response	GO_0052560	1	0	1	1
immunological synapse formation	GO_0001771	1	0	1	0
